Data,Otwarcie,Najwyższy,Najniższy,Zamknięcie,Ticker
2020-12-07,0.25,0.25,0.25,0.25,WIBOR_6M
2020-12-07,0.22,0.22,0.22,0.22,WIBOR_3M
2020-12-07,0.2,0.2,0.2,0.2,WIBOR_1M
2020-12-07,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-12-04,0.1,0.1,0.1,0.1,WIBOR_ON
2020-12-04,0.25,0.25,0.25,0.25,WIBOR_6M
2020-12-04,0.22,0.22,0.22,0.22,WIBOR_3M
2020-12-04,0.2,0.2,0.2,0.2,WIBOR_1M
2020-12-04,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-12-03,0.08,0.08,0.08,0.08,WIBOR_ON
2020-12-03,0.25,0.25,0.25,0.25,WIBOR_6M
2020-12-03,0.22,0.22,0.22,0.22,WIBOR_3M
2020-12-03,0.2,0.2,0.2,0.2,WIBOR_1M
2020-12-03,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-12-02,0.09,0.09,0.09,0.09,WIBOR_ON
2020-12-02,0.25,0.25,0.25,0.25,WIBOR_6M
2020-12-02,0.22,0.22,0.22,0.22,WIBOR_3M
2020-12-02,0.2,0.2,0.2,0.2,WIBOR_1M
2020-12-02,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-12-01,0.09,0.09,0.09,0.09,WIBOR_ON
2020-12-01,0.25,0.25,0.25,0.25,WIBOR_6M
2020-12-01,0.22,0.22,0.22,0.22,WIBOR_3M
2020-12-01,0.2,0.2,0.2,0.2,WIBOR_1M
2020-12-01,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-30,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-30,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-30,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-30,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-30,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-27,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-27,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-27,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-27,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-27,-0.04,-0.04,-0.04,-0.04,WIBID_ON
2020-11-26,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-26,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-26,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-26,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-26,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-25,0.09,0.09,0.09,0.09,WIBOR_ON
2020-11-25,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-25,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-25,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-25,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-24,0.09,0.09,0.09,0.09,WIBOR_ON
2020-11-24,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-24,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-24,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-24,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-23,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-23,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-23,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-23,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-23,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-20,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-20,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-20,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-20,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-20,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-19,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-19,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-19,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-19,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-19,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-18,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-18,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-18,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-18,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-18,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-17,0.09,0.09,0.09,0.09,WIBOR_ON
2020-11-17,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-17,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-17,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-17,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-16,0.09,0.09,0.09,0.09,WIBOR_ON
2020-11-16,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-16,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-16,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-16,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-13,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-13,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-13,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-13,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-13,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-12,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-12,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-12,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-12,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-12,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-10,0.09,0.09,0.09,0.09,WIBOR_ON
2020-11-10,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-10,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-10,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-10,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-09,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-09,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-09,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-09,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-09,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-06,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-06,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-06,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-06,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-06,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-05,0.09,0.09,0.09,0.09,WIBOR_ON
2020-11-05,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-05,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-05,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-05,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-04,0.09,0.09,0.09,0.09,WIBOR_ON
2020-11-04,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-04,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-04,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-04,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-03,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-03,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-03,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-03,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-03,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-11-02,0.1,0.1,0.1,0.1,WIBOR_ON
2020-11-02,0.25,0.25,0.25,0.25,WIBOR_6M
2020-11-02,0.22,0.22,0.22,0.22,WIBOR_3M
2020-11-02,0.2,0.2,0.2,0.2,WIBOR_1M
2020-11-02,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-30,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-30,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-30,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-30,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-30,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-29,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-29,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-29,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-29,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-29,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-28,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-28,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-28,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-28,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-28,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-27,0.11,0.11,0.11,0.11,WIBOR_ON
2020-10-27,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-27,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-27,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-27,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-26,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-26,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-26,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-26,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-26,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-23,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-23,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-23,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-23,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-23,-0.04,-0.04,-0.04,-0.04,WIBID_ON
2020-10-22,0.11,0.11,0.11,0.11,WIBOR_ON
2020-10-22,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-22,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-22,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-22,-0.04,-0.04,-0.04,-0.04,WIBID_ON
2020-10-21,0.11,0.11,0.11,0.11,WIBOR_ON
2020-10-21,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-21,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-21,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-21,-0.03,-0.03,-0.03,-0.03,WIBID_ON
2020-10-20,0.11,0.11,0.11,0.11,WIBOR_ON
2020-10-20,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-20,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-20,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-20,-0.03,-0.03,-0.03,-0.03,WIBID_ON
2020-10-19,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-19,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-19,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-19,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-19,-0.04,-0.04,-0.04,-0.04,WIBID_ON
2020-10-16,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-16,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-16,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-16,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-16,-0.04,-0.04,-0.04,-0.04,WIBID_ON
2020-10-15,0.09,0.09,0.09,0.09,WIBOR_ON
2020-10-15,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-15,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-15,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-15,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-14,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-14,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-14,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-14,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-14,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-10-13,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-13,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-13,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-13,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-13,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-12,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-12,0.25,0.25,0.25,0.25,WIBOR_6M
2020-10-12,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-12,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-12,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-09,0.11,0.11,0.11,0.11,WIBOR_ON
2020-10-09,0.26,0.26,0.26,0.26,WIBOR_6M
2020-10-09,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-09,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-09,-0.03,-0.03,-0.03,-0.03,WIBID_ON
2020-10-08,0.12,0.12,0.12,0.12,WIBOR_ON
2020-10-08,0.26,0.26,0.26,0.26,WIBOR_6M
2020-10-08,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-08,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-08,-0.03,-0.03,-0.03,-0.03,WIBID_ON
2020-10-07,0.11,0.11,0.11,0.11,WIBOR_ON
2020-10-07,0.26,0.26,0.26,0.26,WIBOR_6M
2020-10-07,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-07,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-07,-0.04,-0.04,-0.04,-0.04,WIBID_ON
2020-10-06,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-06,0.26,0.26,0.26,0.26,WIBOR_6M
2020-10-06,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-06,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-06,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-05,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-05,0.26,0.26,0.26,0.26,WIBOR_6M
2020-10-05,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-05,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-05,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-02,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-02,0.26,0.26,0.26,0.26,WIBOR_6M
2020-10-02,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-02,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-02,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-10-01,0.1,0.1,0.1,0.1,WIBOR_ON
2020-10-01,0.26,0.26,0.26,0.26,WIBOR_6M
2020-10-01,0.22,0.22,0.22,0.22,WIBOR_3M
2020-10-01,0.2,0.2,0.2,0.2,WIBOR_1M
2020-10-01,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-30,0.1,0.1,0.1,0.1,WIBOR_ON
2020-09-30,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-30,0.22,0.22,0.22,0.22,WIBOR_3M
2020-09-30,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-30,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-29,0.1,0.1,0.1,0.1,WIBOR_ON
2020-09-29,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-29,0.22,0.22,0.22,0.22,WIBOR_3M
2020-09-29,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-29,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-28,0.1,0.1,0.1,0.1,WIBOR_ON
2020-09-28,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-28,0.22,0.22,0.22,0.22,WIBOR_3M
2020-09-28,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-28,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-25,0.1,0.1,0.1,0.1,WIBOR_ON
2020-09-25,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-25,0.22,0.22,0.22,0.22,WIBOR_3M
2020-09-25,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-25,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-24,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-24,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-24,0.22,0.22,0.22,0.22,WIBOR_3M
2020-09-24,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-24,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-23,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-23,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-23,0.22,0.22,0.22,0.22,WIBOR_3M
2020-09-23,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-23,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-22,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-22,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-22,0.22,0.22,0.22,0.22,WIBOR_3M
2020-09-22,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-22,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-21,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-21,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-21,0.22,0.22,0.22,0.22,WIBOR_3M
2020-09-21,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-21,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-18,0.1,0.1,0.1,0.1,WIBOR_ON
2020-09-18,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-18,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-18,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-18,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-17,0.08,0.08,0.08,0.08,WIBOR_ON
2020-09-17,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-17,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-17,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-17,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-16,0.08,0.08,0.08,0.08,WIBOR_ON
2020-09-16,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-16,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-16,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-16,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-15,0.08,0.08,0.08,0.08,WIBOR_ON
2020-09-15,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-15,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-15,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-15,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-14,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-14,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-14,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-14,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-14,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-11,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-11,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-11,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-11,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-11,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-10,0.08,0.08,0.08,0.08,WIBOR_ON
2020-09-10,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-10,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-10,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-10,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-09,0.08,0.08,0.08,0.08,WIBOR_ON
2020-09-09,0.26,0.26,0.26,0.26,WIBOR_6M
2020-09-09,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-09,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-09,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-09-08,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-08,0.27,0.27,0.27,0.27,WIBOR_6M
2020-09-08,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-08,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-08,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-07,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-07,0.27,0.27,0.27,0.27,WIBOR_6M
2020-09-07,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-07,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-07,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-04,0.1,0.1,0.1,0.1,WIBOR_ON
2020-09-04,0.27,0.27,0.27,0.27,WIBOR_6M
2020-09-04,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-04,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-04,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-03,0.09,0.09,0.09,0.09,WIBOR_ON
2020-09-03,0.27,0.27,0.27,0.27,WIBOR_6M
2020-09-03,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-03,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-03,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-02,0.1,0.1,0.1,0.1,WIBOR_ON
2020-09-02,0.27,0.27,0.27,0.27,WIBOR_6M
2020-09-02,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-02,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-02,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-09-01,0.1,0.1,0.1,0.1,WIBOR_ON
2020-09-01,0.27,0.27,0.27,0.27,WIBOR_6M
2020-09-01,0.23,0.23,0.23,0.23,WIBOR_3M
2020-09-01,0.2,0.2,0.2,0.2,WIBOR_1M
2020-09-01,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-08-31,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-31,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-31,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-31,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-31,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-08-28,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-28,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-28,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-28,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-28,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-27,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-27,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-27,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-27,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-27,-0.05,-0.05,-0.05,-0.05,WIBID_ON
2020-08-26,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-26,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-26,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-26,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-26,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-25,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-25,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-25,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-25,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-25,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-24,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-24,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-24,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-24,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-24,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-21,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-21,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-21,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-21,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-21,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-20,0.09,0.09,0.09,0.09,WIBOR_ON
2020-08-20,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-20,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-20,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-20,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-19,0.09,0.09,0.09,0.09,WIBOR_ON
2020-08-19,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-19,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-19,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-19,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-18,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-18,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-18,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-18,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-18,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-17,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-17,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-17,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-17,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-17,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-14,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-14,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-14,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-14,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-14,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-13,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-13,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-13,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-13,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-13,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-12,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-12,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-12,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-12,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-12,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-11,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-11,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-11,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-11,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-11,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-10,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-10,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-10,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-10,0.2,0.2,0.2,0.2,WIBOR_1M
2020-08-10,-0.06,-0.06,-0.06,-0.06,WIBID_ON
2020-08-07,0.1,0.1,0.1,0.1,WIBOR_ON
2020-08-07,0.27,0.27,0.27,0.27,WIBOR_6M
2020-08-07,0.23,0.23,0.23,0.23,WIBOR_3M
2020-08-07,0.2,0.2,0.2,0.2,WIBOR_1M
